,Count_update,Count_comment,Count_funder,Count_photo,Amount_goal,Start_month,End_month,Duration,Min_perk,No_min_perk,Max_perk,No_max_perk,Median_perk,No_med_perk,Total_perk,FB_like,FB_talking,Youtube_avg_duration,Youtube_avg_view_count,Youtube_avg_rating,US,newtype,status,lat,lon,recoded_country,Mintotal,Maxtotal,Mediantotal
646,17,23,64,19.0,5000,6,7,45.0,5,18,2000,0,67.5,0,8,0,0,0.0,0.0,0.0,0,0,3,13.052413899999999,80.250824600000001,19,90,0,0.0
647,4,15,21,4.0,11000,5,7,60.0,10,3,2500,0,125.0,1,7,0,0,1382.25,89808.949999999997,3.4767961600000001,0,0,3,0.0,0.0,44,30,0,125.0
648,5,8,16,2.0,20000,2,3,21.0,25,5,1000,0,750.0,0,10,97,0,0.0,0.0,0.0,0,0,3,53.544389000000002,-113.4909267,2,125,0,0.0
649,5,14,21,0.0,50000,8,9,32.0,5,1,2500,0,100.0,4,11,0,0,233.3333333333,5356244.3333333302,3.3212145333,1,1,3,40.440624800000002,-79.995886400000003,0,5,0,400.0
650,1,24,34,4.0,3000,9,11,45.0,25,12,1000,0,100.0,2,3,0,0,0.0,0.0,0.0,0,0,2,5.5557169000000002,-0.19630600000000001,50,300,0,200.0
651,12,29,46,6.0,15000,3,6,90.0,1,0,5000,0,75.0,0,8,0,0,0.0,0.0,0.0,1,0,3,37.090240000000001,-95.712890999999999,0,0,0,0.0
652,6,12,13,8.0,9000,9,10,37.0,25,3,1000,1,75.0,0,4,0,0,0.0,0.0,0.0,0,0,3,-34.603723199999997,-58.381593100000003,40,75,1000,0.0
653,1,10,25,0.0,1500,7,7,15.0,5,4,500,1,75.0,0,6,0,0,0.0,0.0,0.0,1,0,1,40.2737002,-76.884417900000003,0,20,500,0.0
654,31,26,11,6.0,125000,4,5,25.0,1,1,5750,0,149.0,0,10,0,0,0.0,0.0,0.0,1,0,3,27.336434700000002,-82.530652700000005,0,1,0,0.0
655,5,8,25,0.0,4000,8,9,30.0,1,2,639,0,69.0,13,8,6,0,175.3333333333,352.6666666667,2.6666666666999999,0,1,3,55.543550000000003,13.954840000000001,3,2,0,897.0
656,4,11,77,0.0,2500,11,12,49.0,2,24,2,24,2.0,24,7,0,0,0.0,0.0,0.0,0,0,1,51.214320999999998,-0.79880200000000001,6,48,48,48.0
657,3,9,17,6.0,5000,8,10,60.0,4,3,1199,1,59.0,5,10,0,0,102.0,754.0,5.0,0,0,3,48.1458923,17.107137300000002,8,12,1199,295.0
658,0,18,13,1.0,100000,7,9,60.0,10,3,10000,0,375.0,0,8,0,0,787.10000000000002,61128.849999999999,4.1167555299999998,1,1,3,0.0,0.0,0,30,0,0.0
659,2,6,5,7.0,20000,10,12,47.0,25,1,1000,0,85.0,0,4,0,0,0.0,0.0,0.0,1,0,3,0.0,0.0,0,25,0,0.0
660,0,5,4,5.0,2000,8,8,12.0,25,0,1500,0,375.0,0,4,0,0,0.0,0.0,0.0,0,0,2,51.511213900000001,-0.1198244,6,0,0,0.0
661,0,9,48,4.0,5000,5,7,60.0,2,10,2,10,2.0,10,12,585,2,28.666666666699999,42.0,0.83333333330000003,0,0,3,51.511213900000001,-0.1198244,6,20,20,20.0
662,2,19,50,12.0,12000,10,12,60.0,5,0,75,2,30.0,0,5,62,0,0.0,0.0,0.0,0,1,3,-33.867486900000003,151.20699020000001,10,0,150,0.0
663,2,10,29,1.0,1000,4,5,32.0,5,3,1000,0,75.0,0,8,0,0,0.0,0.0,0.0,1,0,1,33.4255104,-111.9400054,0,15,0,0.0
664,6,10,25,7.0,150000,6,8,51.0,1,2,1400,0,89.0,3,9,0,0,0.0,0.0,0.0,1,1,3,47.606209499999999,-122.3320708,0,2,0,267.0
665,5,9,30,3.0,2000,3,5,50.0,1,1,300,2,75.0,0,8,0,0,0.0,0.0,0.0,1,0,2,33.448377100000002,-112.0740373,0,1,600,0.0
666,2,13,16,0.0,10000,7,10,89.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,3,39.737566999999999,-104.98471790000001,0,0,0,0.0
667,1,12,18,5.0,79000,2,4,60.0,5,16,839,0,749.0,1,11,0,0,0.0,0.0,0.0,0,1,3,0.0,0.0,44,80,0,749.0
668,0,5,26,4.0,10000,11,12,39.0,1,1,750,0,57.5,0,8,0,0,0.0,0.0,0.0,1,0,3,32.715329199999999,-117.1572551,0,1,0,0.0
669,5,4,5,4.0,76000,5,6,31.0,3,2,1300,0,150.0,0,7,3,0,0.0,0.0,0.0,0,1,3,59.913868800000003,10.7522454,24,6,0,0.0
670,0,11,44,0.0,100000,11,12,45.0,10,1,1000,0,100.0,0,7,0,0,0.0,0.0,0.0,1,0,3,37.774929499999999,-122.4194155,0,10,0,0.0
671,9,7,17,7.0,30000,10,11,42.0,1,1,1250,0,175.0,1,11,0,0,0.0,0.0,0.0,1,0,3,34.052234200000001,-118.24368490000001,0,1,0,175.0
672,5,20,20,1.0,150000,10,11,32.0,10,6,1000,0,150.0,3,5,0,0,0.0,0.0,0.0,0,0,3,53.551084600000003,9.9936817999999992,11,60,0,450.0
673,0,8,7,15.0,35000,5,6,60.0,10,3,59,0,24.5,0,4,531,1,0.0,0.0,0.0,0,0,3,32.066158000000001,34.777819000000001,17,30,0,0.0
674,0,1,34,0.0,15000,3,5,60.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,3,0.0,0.0,14,0,0,0.0
675,4,78,49,5.0,8000,11,12,47.0,1,1,100,0,25.0,0,5,0,0,0.0,0.0,0.0,1,0,3,28.538335499999999,-81.379236500000005,0,1,0,0.0
676,0,0,41,0.0,1500,10,10,13.0,2,37,2,37,2.0,37,3,0,0,0.0,0.0,0.0,0,1,1,60.173324399999998,24.941024800000001,47,74,74,74.0
677,0,40,45,0.0,20000,4,5,33.0,0,0,0,0,0.0,0,0,3468,0,0.0,0.0,0.0,0,0,3,51.511213900000001,-0.1198244,6,0,0,0.0
678,0,11,22,8.0,12000,3,4,35.0,10,2,1500,0,75.0,0,6,1,0,0.0,0.0,0.0,1,0,3,42.373615800000003,-71.109733500000004,0,20,0,0.0
679,0,2,18,4.0,54200,11,12,30.0,5,1,2000,0,120.0,1,9,200,6,0.0,0.0,0.0,1,1,3,0.0,0.0,0,5,0,120.0
680,0,4,19,0.0,1500,3,4,30.0,1,2,250,3,17.5,0,8,0,0,28.899999999999999,99587.899999999994,0.24234420000000001,1,0,1,40.7143528,-74.005973100000006,0,2,750,0.0
681,0,6,15,6.0,10000,10,11,46.0,2,0,2,0,2.0,0,11,0,0,0.0,0.0,0.0,0,0,3,51.759765999999999,-0.5678569,6,0,0,0.0
682,3,9,23,3.0,35000,3,4,45.0,15,2,10000,0,500.0,0,8,0,0,0.0,0.0,0.0,1,0,3,40.743990500000002,-74.032362599999999,0,30,0,0.0
683,7,42,4,1.0,10000,7,10,69.0,25,0,5000,0,225.0,0,6,0,0,0.0,0.0,0.0,1,0,3,44.475882499999997,-73.212072000000006,0,0,0,0.0
684,5,4,7,0.0,1995,3,4,30.0,20,3,500,3,50.0,0,5,0,0,7.5882352940999995,25589.852941176498,0.12916332349999998,1,0,2,28.538335499999999,-81.379236500000005,0,60,1500,0.0
685,3,9,92,1.0,100000,4,5,30.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,3,48.208174300000003,16.3738189,4,0,0,0.0
686,0,15,17,0.0,120000,8,10,40.0,1,2,120000,0,375.0,0,12,0,0,0.0,0.0,0.0,1,0,3,40.338094900000002,-74.268729100000002,0,2,0,0.0
687,0,1,20,0.0,15000,6,10,120.0,1,3,5000,0,150.0,0,8,0,0,0.0,0.0,0.0,1,0,3,36.114646,-115.172816,0,3,0,0.0
688,8,17,29,4.0,50000,11,1,64.0,5,3,5000,0,62.5,0,12,687,4,0.0,0.0,0.0,1,0,3,35.779589700000002,-78.638178699999997,0,15,0,0.0
689,5,7,9,3.0,5555,3,4,47.0,9,1,6500,0,250.0,3,11,0,0,0.0,0.0,0.0,1,1,3,42.358430800000001,-71.059773199999995,0,9,0,750.0
690,6,18,21,10.0,20000,3,4,41.0,10,4,2000,0,300.0,0,6,0,0,0.0,0.0,0.0,1,0,3,38.907230900000002,-77.036464100000003,0,40,0,0.0
691,9,4,12,3.0,250000,1,5,120.0,9,0,1000,0,50.0,1,9,0,0,0.0,0.0,0.0,1,0,3,40.440624800000002,-79.995886400000003,0,0,0,50.0
692,0,3,27,0.0,10000,10,12,60.0,2,2,2,2,2.0,2,7,0,0,0.0,0.0,0.0,0,0,3,0.0,0.0,26,4,4,4.0
693,7,19,26,3.0,25000,3,5,73.0,5,1,5000,0,50.0,16,7,0,0,0.0,0.0,0.0,0,0,3,52.520006600000002,13.404954,11,5,0,800.0
694,0,27,75,0.0,1000,4,5,31.0,25,20,100,1,62.5,0,2,0,0,0.0,0.0,0.0,1,0,1,0.0,0.0,0,500,100,0.0
695,2,11,15,9.0,3000,4,6,60.0,2,4,2,4,2.0,4,8,0,0,0.0,0.0,0.0,0,1,2,48.947160500000003,9.1305037000000002,11,8,8,8.0
696,1,5,16,20.0,10000,4,6,60.0,5,4,5000,0,80.0,0,12,2651174,67314,0.0,0.0,0.0,1,0,3,40.7143528,-74.005973100000006,0,20,0,0.0
697,0,3,29,0.0,33400,8,8,25.0,1,4,1250,0,75.0,0,8,0,0,0.0,0.0,0.0,0,0,3,45.508669900000001,-73.553992500000007,2,4,0,0.0
698,0,10,6,0.0,500,8,8,7.0,1,0,500,3,15.0,3,3,0,0,0.0,0.0,0.0,1,0,1,29.760192700000001,-95.369389600000005,0,0,1500,45.0
699,2,14,23,0.0,25000,3,5,37.0,10,3,5000,0,250.0,1,9,0,0,0.0,0.0,0.0,1,1,3,41.878113599999999,-87.629798199999996,0,30,0,250.0
700,9,2,18,26.0,2000,3,4,30.0,1,0,250,5,12.5,0,4,0,0,0.0,0.0,0.0,1,0,2,33.696685700000003,-116.2492905,0,0,1250,0.0
701,1,6,40,1.0,6000,8,9,30.0,2,14,500,2,20.0,9,7,125,0,0.0,0.0,0.0,0,1,3,49.899754100000003,-97.137493699999993,2,28,1000,180.0
702,2,5,22,3.0,18000,5,6,31.0,15,0,1000,0,42.5,0,6,0,0,0.0,0.0,0.0,1,0,3,38.907230900000002,-77.036464100000003,0,0,0,0.0
703,0,6,21,0.0,1500,8,10,60.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,1,43.653225999999997,-79.383184299999996,2,0,0,0.0
704,4,21,11,4.0,40000,4,6,45.0,40,2,329,4,80.0,0,7,0,0,0.0,0.0,0.0,0,1,3,24.915712200000002,121.6739371,16,80,1316,0.0
705,0,17,30,0.0,1500,8,8,7.0,10,5,100,5,37.5,0,4,0,0,0.0,0.0,0.0,1,0,1,39.768402999999999,-86.158068,0,50,500,0.0
706,0,4,6,0.0,500000,5,6,30.0,25,3,8000,0,950.0,0,10,480,25,0.0,0.0,0.0,1,1,3,33.6839473,-117.7946942,0,75,0,0.0
707,0,17,13,1.0,20000,7,9,43.0,5,0,10000,0,250.0,0,11,0,0,0.0,0.0,0.0,0,0,3,0.0,0.0,2,0,0,0.0
708,1,10,14,5.0,5000,4,5,28.0,10,1,1000,0,100.0,3,7,1311,64,0.0,0.0,0.0,0,0,3,52.370215700000003,4.8951678999999997,5,10,0,300.0
709,4,7,18,6.0,25000,4,5,46.0,10,1,99,12,67.0,0,4,0,0,0.0,0.0,0.0,0,0,3,0.0,0.0,2,10,1188,0.0
710,0,6,18,1.0,25000,7,8,45.0,5,2,5000,0,30.0,0,9,0,0,0.0,0.0,0.0,1,0,3,40.7143528,-74.005973100000006,0,10,0,0.0
711,0,6,19,23.0,18000,11,12,39.0,10,1,5000,0,185.0,6,9,123,12,0.0,0.0,0.0,1,0,3,0.0,0.0,0,10,0,1110.0
712,1,30,37,2.0,150000,8,11,75.0,5,4,1000,0,100.0,0,9,0,0,0.0,0.0,0.0,1,0,3,40.7143528,-74.005973100000006,0,20,0,0.0
713,5,9,9,4.0,1500,6,7,45.0,5,0,500,1,62.5,0,6,0,0,0.0,0.0,0.0,1,1,1,47.606209499999999,-122.3320708,0,0,500,0.0
714,9,9,18,1.0,8950,1,2,24.0,10,2,250,1,50.0,2,5,0,0,0.0,0.0,0.0,1,0,3,38.907230900000002,-77.036464100000003,0,20,250,100.0
715,9,14,6,6.0,16000,11,12,45.0,25,0,1000,0,100.0,1,5,0,0,0.0,0.0,0.0,1,0,3,33.618910100000001,-117.9289469,0,0,0,100.0
716,0,8,41,0.0,1500,7,9,47.0,20,2,100,4,50.0,2,3,0,0,0.0,0.0,0.0,1,0,1,34.052234200000001,-118.24368490000001,0,40,400,100.0
717,23,18,16,23.0,300000,8,10,60.0,5,2,130000,0,375.0,0,14,0,0,0.0,0.0,0.0,0,0,3,49.261226000000001,-123.1139268,2,10,0,0.0
718,1,12,10,7.0,25000,9,11,45.0,1,0,9999,0,119.0,0,13,57882,65,0.0,0.0,0.0,1,0,3,40.7143528,-74.005973100000006,0,0,0,0.0
719,4,5,25,0.0,25000,5,6,54.0,15,6,10000,0,500.0,0,8,0,0,0.0,0.0,0.0,0,0,3,57.708869999999997,11.97456,3,90,0,0.0
720,12,26,29,8.0,2000,1,3,43.0,1,1,50,5,17.5,0,4,0,0,0.0,0.0,0.0,1,0,2,42.443961399999999,-76.501880700000001,0,1,250,0.0
721,0,8,21,0.0,25000,12,1,37.0,25,3,6500,0,175.0,0,12,0,0,0.0,0.0,0.0,0,0,3,43.653225999999997,-79.383184299999996,2,75,0,0.0
722,0,5,9,0.0,5000,6,7,30.0,10,0,4321,0,250.0,1,9,0,0,0.0,0.0,0.0,0,0,3,37.5318933,126.9191163,49,0,0,250.0
723,5,15,33,5.0,1000,7,7,25.0,5,8,1000,0,62.5,0,6,0,0,0.0,0.0,0.0,1,0,1,41.878113599999999,-87.629798199999996,0,40,0,0.0
724,0,3,8,0.0,100000,10,12,51.0,10,0,1000,0,100.0,0,7,590,1,0.0,0.0,0.0,0,0,3,-33.867486900000003,151.20699020000001,10,0,0,0.0
725,1,5,15,3.0,120000,1,3,46.0,1,0,469,0,29.5,0,8,0,0,0.0,0.0,0.0,1,0,3,42.358430800000001,-71.059773199999995,0,0,0,0.0
726,0,21,14,1.0,10000,11,12,30.0,1,1,10000,0,75.0,0,9,0,0,0.0,0.0,0.0,1,0,3,35.2827524,-120.6596156,0,1,0,0.0
727,2,8,7,0.0,275000,10,12,42.0,10,0,1084,0,227.0,0,8,394,0,0.0,0.0,0.0,1,1,3,34.052234200000001,-118.24368490000001,0,0,0,0.0
728,8,32,40,0.0,10000,8,9,35.0,1,4,150,1,35.0,0,6,0,0,0.0,0.0,0.0,1,0,3,25.7889689,-80.226439299999996,0,4,150,0.0
729,4,14,27,3.0,50000,6,7,30.0,1,3,5000,0,60.0,3,7,0,0,0.0,0.0,0.0,1,0,3,37.441883400000002,-122.14301949999999,0,3,0,180.0
730,0,4,6,4.0,120000,10,11,40.0,5,0,10000,0,300.0,3,9,0,0,0.0,0.0,0.0,1,1,3,32.780139900000002,-96.800451100000004,0,0,0,900.0
731,0,14,13,3.0,50000,8,9,46.0,5,1,15000,0,200.0,0,10,0,0,29.157894736799999,30.789473684200001,0.26315789470000001,1,1,3,37.441883400000002,-122.14301949999999,0,5,0,0.0
732,6,31,14,5.0,47000,6,8,66.0,10,4,10000,0,190.0,0,12,0,0,0.0,0.0,0.0,1,0,3,39.203714400000003,-76.861046200000004,0,40,0,0.0
733,2,5,5,2.0,7000,4,5,45.0,5,0,500,1,100.0,2,5,0,0,202.0,527793.19999999995,4.7193859800000002,1,0,3,34.052234200000001,-118.24368490000001,0,0,500,200.0
734,20,21,27,0.0,50000,9,11,60.0,5,0,199,0,59.5,0,6,1179,1,0.0,0.0,0.0,1,0,3,29.760192700000001,-95.369389600000005,0,0,0,0.0
735,0,13,19,7.0,445000,10,11,37.0,10,6,9800,0,199.0,1,11,0,0,0.0,0.0,0.0,1,0,3,42.358430800000001,-71.059773199999995,0,60,0,199.0
736,5,7,17,27.0,10000,8,9,30.0,5,0,1000,0,65.0,3,7,70,0,226.0,242.0,5.0,1,0,3,32.715329199999999,-117.1572551,0,0,0,195.0
737,0,15,11,0.0,25000,9,10,43.0,10,4,9999,0,134.0,0,8,0,0,153.0,541.0,0.0,1,1,3,35.595058100000003,-82.5514869,0,40,0,0.0
738,1,8,12,0.0,50000,2,4,61.0,3,0,10000,0,175.0,0,12,0,0,0.0,0.0,0.0,1,0,3,39.213041799999999,-106.9378207,0,0,0,0.0
739,0,20,7,1.0,100000,9,10,30.0,189,0,199,0,194.0,0,2,0,0,0.0,0.0,0.0,1,0,3,36.746842200000003,-119.7725868,0,0,0,0.0
740,9,40,109,1.0,50000,2,3,30.0,1,9,750,0,17.5,0,4,0,0,0.0,0.0,0.0,1,0,3,36.114646,-115.172816,0,9,0,0.0
741,35,26,78,11.0,2000,6,8,50.0,3,5,1000,0,25.0,21,9,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,2,15,0,525.0
742,0,14,12,0.0,50000,5,7,45.0,10,1,10000,0,100.0,0,12,0,0,0.0,0.0,0.0,1,0,3,32.715329199999999,-117.1572551,0,10,0,0.0
743,10,56,18,7.0,22000,7,9,60.0,10,4,250,2,50.0,1,5,0,0,0.0,0.0,0.0,0,0,3,0.0,0.0,2,40,500,50.0
744,13,20,26,14.0,1000,5,6,60.0,2,1,2,1,2.0,1,6,0,0,0.0,0.0,0.0,0,1,1,48.947160500000003,9.1305037000000002,11,2,2,2.0
745,4,19,58,11.0,20000,11,12,40.0,1,2,3000,0,17.0,0,16,0,0,0.0,0.0,0.0,1,0,3,26.318412299999999,-80.099765700000006,0,2,0,0.0
746,0,0,20,1.0,15000,3,4,40.0,0,0,0,0,0.0,0,0,41,3,129.25,4203.375,4.8611110999999996,1,0,3,37.774929499999999,-122.4194155,0,0,0,0.0
747,1,30,87,0.0,10000,2,4,59.0,1,16,50,9,5.0,18,5,0,0,0.0,0.0,0.0,1,0,3,37.354107900000002,-121.95523559999999,0,16,450,90.0
748,0,11,44,0.0,35000,6,7,45.0,1,1,1250,0,35.0,7,9,0,0,0.0,0.0,0.0,1,0,3,25.7889689,-80.226439299999996,0,1,0,245.0
749,5,9,65,1.0,15000,6,8,45.0,1,4,500,1,50.0,8,9,0,0,0.0,0.0,0.0,1,0,3,46.285690700000004,-119.2844621,0,4,500,400.0
750,2,15,48,6.0,55000,6,7,33.0,1,0,2000,0,75.0,6,9,0,0,0.0,0.0,0.0,1,1,3,34.052234200000001,-118.24368490000001,0,0,0,450.0
751,2,24,38,3.0,50000,4,5,45.0,1,2,10000,0,193.5,0,10,50,0,0.0,0.0,0.0,1,0,3,34.052234200000001,-118.24368490000001,0,2,0,0.0
752,4,9,17,0.0,70000,9,10,42.0,3,1,5000,0,225.0,0,10,18,0,0.0,0.0,0.0,1,1,3,45.5228939,-122.98982700000001,0,3,0,0.0
753,1,14,73,8.0,15000,7,8,35.0,1,4,1000,0,45.0,0,10,791,33,99.0,206.1071428571,3.3055555463999999,0,0,3,43.653225999999997,-79.383184299999996,2,4,0,0.0
754,6,46,83,3.0,4500,7,9,68.0,5,0,500,0,42.5,0,8,0,0,0.0,0.0,0.0,0,0,1,0.0,0.0,6,0,0,0.0
755,6,4,53,3.0,10000,6,7,36.0,10,5,500,0,50.0,13,7,0,0,0.0,0.0,0.0,0,0,3,47.3686498,8.5391825000000008,7,50,0,650.0
756,12,19,79,12.0,10000,6,8,45.0,38,29,200,2,55.0,0,4,0,0,654.33333333330006,410528.83333333296,4.4170341443999996,1,0,3,42.698702400000002,-71.135057500000002,0,1102,400,0.0
757,0,199,12,15.0,3000,6,6,20.0,39,0,1099,0,375.0,0,6,0,0,0.0,0.0,0.0,0,0,1,40.447828299999998,116.2265448,44,0,0,0.0
758,15,36,89,8.0,100000,3,4,57.0,5,7,10000,0,125.0,3,11,0,0,0.0,0.0,0.0,1,0,3,41.081444699999999,-81.519005300000003,0,35,0,375.0
759,0,28,5,0.0,10000,3,4,31.0,5,1,9990,0,799.0,0,9,0,0,0.0,0.0,0.0,0,0,3,53.126933000000001,-1.2625040000000001,6,5,0,0.0
760,2,45,44,1.0,35000,8,10,48.0,10,3,10000,0,250.0,2,9,0,0,0.0,0.0,0.0,1,0,3,40.649999999999999,-73.950000000000003,0,30,0,500.0
761,6,20,54,5.0,50000,10,12,43.0,1,2,10000,0,99.0,5,9,0,0,0.0,0.0,0.0,1,1,3,39.745833300000001,-75.546666700000003,0,2,0,495.0
762,10,6,36,0.0,7000,9,10,34.0,2,2,7000,0,65.0,0,14,0,0,156.25,211.5,1.25,0,1,2,-37.814107,144.96328,10,4,0,0.0
763,11,26,8,7.0,25000,9,11,44.0,25,5,2500,1,500.0,0,9,148,0,820.45000000000005,210435.79999999999,2.7492731450000001,0,0,3,1.2800944999999999,103.85094909999999,37,125,2500,0.0
764,0,3,16,0.0,960,5,6,20.0,5,3,10000,0,160.0,0,10,0,0,0.0,0.0,0.0,0,0,1,43.653225999999997,-79.383184299999996,2,15,0,0.0
765,1,14,53,41.0,60000,2,4,60.0,5,2,60000,0,175.0,0,10,0,0,0.0,0.0,0.0,1,0,3,0.0,0.0,0,10,0,0.0
766,6,27,45,2.0,45000,11,12,30.0,5,0,2500,0,275.0,0,8,143,0,0.0,0.0,0.0,1,0,3,34.052234200000001,-118.24368490000001,0,0,0,0.0
767,0,17,211,0.0,5000,1,1,7.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,6,0,0,0.0
768,5,21,79,15.0,80000,7,8,35.0,5,8,10000,0,69.0,1,7,0,0,0.0,0.0,0.0,0,1,3,41.005270000000003,28.976959999999998,25,40,0,69.0
769,5,16,21,1.0,15000,6,7,41.0,2,0,2,0,2.0,0,7,0,0,0.0,0.0,0.0,0,0,3,48.732084,-3.4591440000000002,26,0,0,0.0
770,2,31,30,8.0,150000,11,12,24.0,49,2,2499,0,199.0,3,9,0,0,0.0,0.0,0.0,1,0,3,37.774929499999999,-122.4194155,0,98,0,597.0
771,0,10,17,0.0,40000,5,6,47.0,25,0,100,10,62.5,0,2,0,0,368.0,710499.05000000005,4.5742235750000004,0,0,3,43.653225999999997,-79.383184299999996,2,0,1000,0.0
772,1,6,22,0.0,100000,10,11,45.0,25,3,1001,2,100.0,3,6,0,0,0.0,0.0,0.0,1,0,3,37.453827400000002,-122.18218709999999,0,75,2002,300.0
773,7,23,24,5.0,10000,10,12,45.0,10,2,2500,0,150.0,0,10,132,7,0.0,0.0,0.0,0,0,3,45.963589499999998,-66.643115100000003,2,20,0,0.0
774,45,17,30,21.0,3500,4,7,90.0,45,5,925,1,135.0,15,7,0,0,0.0,0.0,0.0,0,0,1,49.899754100000003,-97.137493699999993,2,225,925,2025.0
775,0,13,65,0.0,70000,6,7,30.0,25,35,10000,0,115.0,0,12,0,0,0.0,0.0,0.0,1,1,3,37.322997800000003,-122.0321823,0,875,0,0.0
776,0,9,20,2.0,250000,5,6,25.0,5,10,2500,1,164.0,0,6,165,0,0.0,0.0,0.0,1,1,3,41.878113599999999,-87.629798199999996,0,50,2500,0.0
777,3,22,30,1.0,195000,10,1,103.0,10,1,10000,0,200.0,0,10,0,0,145.0,38.0,0.0,1,0,3,37.774929499999999,-122.4194155,0,10,0,0.0
778,2,24,37,6.0,70000,12,1,47.0,24,1,2999,0,319.0,0,8,0,0,164.71428571429999,9500.8571428571995,4.1153538142999997,1,0,3,26.122438599999999,-80.137317400000001,0,24,0,0.0
779,0,3,33,1.0,1000000,7,9,62.0,1,0,10000,0,250.0,2,15,0,0,0.0,0.0,0.0,1,0,3,37.386051700000003,-122.0838511,0,0,0,500.0
780,16,7,43,0.0,5000,10,10,20.0,25,1,500,2,87.5,0,6,353,16,0.0,0.0,0.0,0,0,2,0.0,0.0,48,25,1000,0.0
781,30,38,37,10.0,20000,10,12,65.0,5,2,1000,0,100.0,2,7,0,0,0.0,0.0,0.0,0,0,3,0.0,0.0,2,10,0,200.0
782,0,6,108,3.0,25000,8,9,45.0,10,10,5000,0,95.0,0,10,0,0,0.0,0.0,0.0,1,0,3,38.627002500000003,-90.199404200000004,0,100,0,0.0
783,1,16,30,4.0,25000,10,11,25.0,1,2,10000,0,300.0,5,13,0,0,0.0,0.0,0.0,1,0,3,0.0,0.0,0,2,0,1500.0
784,26,23,52,5.0,50000,8,10,60.0,1,2,1000,1,99.0,0,13,0,0,530.0,475.0,5.0,1,0,3,37.485215199999999,-122.2363548,0,2,1000,0.0
785,3,9,37,0.0,65000,12,1,30.0,20,2,312,2,91.0,0,10,0,0,0.0,0.0,0.0,1,0,3,37.235807800000003,-121.9623751,0,40,624,0.0
786,6,34,51,6.0,30000,3,5,60.0,5,2,10000,0,100.0,6,11,0,0,0.0,0.0,0.0,1,0,3,32.715329199999999,-117.1572551,0,10,0,600.0
787,21,55,97,22.0,20000,11,1,60.0,1,13,10455,0,70.0,1,9,0,0,0.0,0.0,0.0,1,0,3,40.7143528,-74.005973100000006,0,13,0,70.0
788,5,325,363,5.0,2000000,9,11,60.0,1,301,9999,0,49.0,2,9,0,0,0.0,0.0,0.0,1,0,3,37.354107900000002,-121.95523559999999,0,301,0,98.0
789,1,4,65,0.0,42890,10,12,40.0,10,4,500,2,25.0,1,7,0,0,0.0,0.0,0.0,1,0,3,38.907230900000002,-77.036464100000003,0,40,1000,25.0
790,5,18,9,5.0,22000,11,1,33.0,10,1,2500,0,150.0,0,6,0,0,0.0,0.0,0.0,1,0,3,42.194575800000003,-122.7094767,0,10,0,0.0
791,5,6,16,10.0,40000,7,8,40.0,2,1,2,1,2.0,1,6,0,0,201.30000000000001,52076.699999999997,3.9619219499999998,0,1,3,48.077863000000001,-0.77013799999999999,26,2,2,2.0
792,6,21,73,2.0,1000,10,11,21.0,5,12,2500,0,100.0,15,5,0,0,0.0,0.0,0.0,0,0,1,50.850339599999998,4.3517102999999997,35,60,0,1500.0
793,1,13,30,5.0,27000,3,4,23.0,5,1,10000,0,125.0,20,7,0,0,0.0,0.0,0.0,1,0,3,40.7143528,-74.005973100000006,0,5,0,2500.0
794,0,27,56,11.0,25000,10,11,39.0,5,14,2000,0,200.0,2,7,0,0,0.0,0.0,0.0,1,0,3,37.441883400000002,-122.14301949999999,0,70,0,400.0
795,4,18,9,4.0,15000,4,6,60.0,1,0,10000,0,250.0,0,11,0,0,0.0,0.0,0.0,0,1,3,0.0,0.0,51,0,0,0.0
796,6,4,25,20.0,22000,1,3,68.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,3,0.0,0.0,52,0,0,0.0
797,21,133,139,23.0,37000,10,12,50.0,1,2,10000,0,47.5,0,12,0,0,0.0,0.0,0.0,0,0,3,0.0,0.0,18,2,0,0.0
798,4,6,38,0.0,20000,11,12,30.0,5,5,1000,2,50.0,2,7,811,40,858.39999999999998,1789888.8999999999,4.6631658749999998,1,0,3,42.358430800000001,-71.059773199999995,0,25,2000,100.0
799,1,7,25,0.0,20000,10,11,22.0,9,1,10000,0,374.0,0,10,109342,2881,0.0,0.0,0.0,1,0,3,37.339385700000001,-121.89495549999999,0,9,0,0.0
800,1,4,24,1.0,50000,6,9,71.0,1,0,10000,0,62.5,0,12,0,0,0.0,0.0,0.0,1,0,3,34.052234200000001,-118.24368490000001,0,0,0,0.0
801,13,15,85,11.0,150000,7,8,24.0,1,2,10000,0,107.5,0,12,277768,166,91.200000000000003,5747.2399999999998,2.7636922799999999,1,0,3,42.2808256,-83.743037799999996,0,2,0,0.0
802,4,33,63,1.0,50000,10,11,30.0,1,2,1000,0,111.0,0,8,0,0,0.0,0.0,0.0,0,0,3,13.052413899999999,80.250824600000001,19,2,0,0.0
