Count_update,Count_comment,Count_funder,Count_photo,Amount_goal,Start_month,End_month,Duration,Min_perk,No_min_perk,Max_perk,No_max_perk,Median_perk,No_med_perk,Total_perk,FB_like,FB_talking,Youtube_avg_duration,Youtube_avg_view_count,Youtube_avg_rating,US,newtype,status,lat,lon,recoded_country,Mintotal,Maxtotal,Mediantotal
0,26,22,0,1800,12,2,86,20,7,200,4,50,3,3,0,0,0,0,0,1,0,1,40.7143528,-74.0059731,0,140,800,150
2,5,8,0,250000,11,12,48,10,0,3000,0,175,0,8,0,0,0,0,0,1,0,3,36.114646,-115.172816,0,0,0,0
0,7,32,0,35000,8,9,35,2,1,2,1,2,1,13,0,0,139,596,5,0,1,3,51.52849,-0.084728,6,2,2,2
0,9,31,0,10000,2,3,42,25,5,150,6,50,9,3,0,0,0,0,0,0,0,3,17.0594169,-96.7216219,42,125,900,450
3,7,10,2,10000,6,7,30,10,1,10000,0,200,0,12,0,0,0,0,0,1,0,3,38.9097057,-77.0653565,0,10,0,0
11,30,32,1,152000,2,3,30,20,16,10000,0,200,3,7,0,0,0,0,0,1,0,3,40.7143528,-74.0059731,0,320,0,600
1,6,20,0,1500,6,7,8,5,1,500,0,37.5,0,8,357,0,0,0,0,1,0,1,44.983334,-93.26667,0,5,0,0
3,38,16,5,100000,8,9,31,25,0,10000,0,575,0,6,0,0,333,1156,5,1,0,3,32.7801399,-96.8004511,0,0,0,0
0,8,10,0,10013,10,12,60,25,1,810,0,219,0,6,1751,2,0,0,0,0,0,3,48.4284207,-123.3656444,2,25,0,0
0,5,33,1,60000,11,12,32,5,1,1000,0,45,0,10,0,0,336.6666666667,1492728.66666667,3.3043557667,0,0,3,43.653226,-79.3831843,2,5,0,0
0,2,10,2,6500,11,1,60,3,0,1000,0,162.5,0,6,0,0,0,0,0,1,0,3,0,0,0,0,0,0
1,46,95,1,1000,5,6,19,1,1,121,3,44,8,11,0,0,0,0,0,0,1,1,47.497912,19.040235,1,1,363,352
0,6,13,1,10000,10,11,33,10,1,1000,1,75,0,6,2574,1,0,0,0,1,0,3,33.4255104,-111.9400054,0,10,1000,0
0,16,21,5,250000,11,12,45,1,1,10000,0,240,1,9,0,0,650,1618207.5,4.13190018,1,1,3,0,0,0,1,0,240
0,15,26,7,14500,9,10,29,10,3,5000,0,300,0,8,0,0,0,0,0,1,0,3,39.952335,-75.163789,0,30,0,0
0,2,10,0,125000,10,11,30,25,3,5000,0,625,0,8,0,0,0,0,0,1,0,3,32.7801399,-96.8004511,0,75,0,0
29,52,50,7,100000,11,2,90,1,6,10000,0,50,3,11,0,0,125.03125,2078.75,2.7879464375,1,0,3,29.4241219,-98.4936282,0,6,0,150
12,55,59,25,5000,11,12,32,19,2,230,0,57,0,18,3383,486,147.5,474.5,2.5,1,0,3,40.1480827,-74.6945737,0,38,0,0
6,10,11,17,1000000,7,10,90,10,1,10000,0,250,2,11,0,0,190.3846153846,4880.6153846154,1.7692307692,0,0,3,49.261226,-123.1139268,2,10,0,500
15,27,31,14,5000,6,8,45,1,4,1000,0,75,0,10,0,0,0,0,0,1,0,3,40.5725,-111.8597222,0,4,0,0
1,19,11,0,100000,8,9,30,0,0,0,0,0,0,0,28887,26,0,0,0,0,0,3,28.635308,77.22496,19,0,0,0
2,5,24,7,100000,10,12,60,5,1,10000,0,200,0,12,5630,165,0,0,0,1,0,3,35.7795897,-78.6381787,0,5,0,0
2,13,25,0,250000,9,11,65,10,3,250,2,50,3,5,0,0,0,0,0,1,0,3,37.7749295,-122.4194155,0,30,500,150
1,5,15,2,75000,10,12,60,10,0,1500,0,125,0,4,0,0,31,3311,5,0,0,3,-31.9530044,115.8574693,10,0,0,0
1,8,19,1,383000,9,10,31,5,1,10000,0,1500,0,14,245,0,202,527793.2,4.71938992,0,0,3,0,0,2,5,0,0
3,21,68,22,15500,7,9,53,1,6,100000,0,40,0,8,143,0,0,0,0,1,0,3,0,0,0,6,0,0
4,8,15,9,5555,7,8,25,11,0,9999,0,174,0,20,135,1,0,0,0,1,0,3,34.0522342,-118.2436849,0,0,0,0
0,27,107,3,25000,9,9,16,5,28,25000,0,100,3,7,0,0,0,0,0,1,0,3,34.0522342,-118.2436849,0,140,0,300
40,31,60,4,100000,8,12,102,2,7,1000,0,42.5,0,12,0,0,0,0,0,1,0,3,0,0,0,14,0,0
8,15,14,14,6000,10,11,43,3,3,838,0,23,0,8,0,0,0,0,0,0,0,3,22.396428,114.109497,32,9,0,0
3,4,17,9,50000,2,4,36,0,0,0,0,0,0,0,0,0,71,556,5,0,0,3,37.5318933,126.9191163,49,0,0,0
9,19,29,2,25000,10,12,45,5,2,150,5,25,0,11,0,0,73.25,1370.75,4.75,1,0,3,42.8864468,-78.8783689,0,10,750,0
10,15,17,0,5000,7,8,30,5,0,350,0,132.5,0,10,0,0,0,0,0,1,0,3,39.8864493,-83.4482529,0,0,0,0
0,32,51,1,8000,5,7,45,5,0,80,12,27.5,0,6,0,0,0,0,0,1,1,3,26.0764783,-80.2521157,0,0,960,0
9,17,38,10,4250,6,9,63,10,26,500,2,65,7,3,0,0,0,0,0,1,0,3,41.3317606,-74.35682,0,260,1000,455
17,24,27,30,15485,7,8,30,2,7,2,7,2,7,15,212,0,228.5,225,0,0,1,3,52.486243,-1.890401,6,14,14,14
3,14,23,6,50000,4,7,75,40,13,1500,0,115,0,4,0,0,0,0,0,0,0,3,0,0,49,520,0,0
2,26,22,6,150000,8,9,40,5,0,3000,0,117.5,0,12,0,0,184.8,103783.35,1.344276055,0,0,3,22.396428,114.109497,32,0,0,0
0,12,40,1,1700,6,7,13,10,3,400,0,100,5,7,0,0,0,0,0,1,0,1,39.1697028,-86.5236934,0,30,0,500
1,1,15,0,170000,11,1,61,9,1,689,0,79,0,11,0,0,0,0,0,1,0,3,0,0,0,9,0,0
4,29,18,0,5000,10,11,60,1,0,715,0,69,3,15,0,0,0,0,0,0,1,3,22.4780418,113.8968566,44,0,0,207
0,18,10,0,475000,9,12,75,25,5,10000,0,625,0,8,0,0,0,0,0,1,0,3,34.0522342,-118.2436849,0,125,0,0
0,4,25,0,80000,8,9,47,25,5,80000,0,1000,0,5,0,0,0,0,0,1,0,3,0,0,0,125,0,0
0,5,24,0,15000,2,3,50,25,1,501,1,75.5,0,4,0,0,0,0,0,1,0,3,37.8043637,-122.2711137,0,25,501,0
0,26,60,0,1750,1,2,26,3,4,100,0,20,0,6,0,0,0,0,0,1,0,1,0,0,0,12,0,0
16,12,63,10,10000,8,10,45,5,23,15000,0,100,0,8,7982,180,139,1566,5,0,0,3,47.497912,19.040235,1,115,0,0
3,17,25,2,15000,9,11,45,5,1,2500,0,300,0,10,621,4,0,0,0,1,0,3,40.3968012,-74.0915982,0,5,0,0
0,4,13,4,30000,6,8,60,5,1,500,1,44,0,12,0,0,0,0,0,1,0,3,47.6062095,-122.3320708,0,5,500,0
17,0,22,3,110000,9,10,35,2,0,50000,0,785,0,8,0,0,0,0,0,0,0,3,1.2800945,103.8509491,37,0,0,0
3,2,13,3,31238,8,8,30,5,1,5000,0,100,0,9,0,0,117.1875,90.4375,0.625,1,0,3,34.0522342,-118.2436849,0,5,0,0
0,4,13,0,12000,2,3,45,5,2,1000,0,50,1,7,0,0,0,0,0,1,0,3,27.6648274,-81.5157535,0,10,0,50
0,7,37,15,48000,5,7,41,5,2,5000,0,75,0,8,0,0,0,0,0,1,0,3,40.7143528,-74.0059731,0,10,0,0
3,12,26,14,40000,1,2,40,1,4,299,0,99,1,9,0,0,0,0,0,0,0,3,43.4534718,-80.5001242,2,4,0,99
1,13,17,0,10000,9,10,45,10,0,2500,0,20,2,16,0,0,0,0,0,1,0,3,33.6189101,-117.9289469,0,0,0,40
7,12,34,2,10000,2,4,45,1,0,1000,0,75,0,8,0,0,0,0,0,0,0,3,43.653226,-79.3831843,2,0,0,0
0,10,154,6,3000,10,12,45,2,16,2,16,2,16,10,0,0,120,1356,3.6666667,0,0,2,41.3850639,2.1734035,13,32,32,32
2,29,26,0,25000,8,10,44,10,3,10000,0,150,1,11,64,0,176,331,0,1,0,3,0,0,0,30,0,150
0,2,16,1,140000,8,9,21,10,8,3000,0,325,0,6,0,0,152.3333333333,3077,4.4431373333,0,0,3,47.3686498,8.5391825,7,80,0,0
17,23,64,19,5000,6,7,45,5,18,2000,0,67.5,0,8,0,0,0,0,0,0,0,3,13.0524139,80.2508246,19,90,0,0
4,15,21,4,11000,5,7,60,10,3,2500,0,125,1,7,0,0,1382.25,89808.95,3.47679616,0,0,3,0,0,44,30,0,125
5,8,16,2,20000,2,3,21,25,5,1000,0,750,0,10,97,0,0,0,0,0,0,3,53.544389,-113.4909267,2,125,0,0
5,14,21,0,50000,8,9,32,5,1,2500,0,100,4,11,0,0,233.3333333333,5356244.33333333,3.3212145333,1,1,3,40.4406248,-79.9958864,0,5,0,400
1,24,34,4,3000,9,11,45,25,12,1000,0,100,2,3,0,0,0,0,0,0,0,2,5.5557169,-0.196306,50,300,0,200
12,29,46,6,15000,3,6,90,1,0,5000,0,75,0,8,0,0,0,0,0,1,0,3,37.09024,-95.712891,0,0,0,0
6,12,13,8,9000,9,10,37,25,3,1000,1,75,0,4,0,0,0,0,0,0,0,3,-34.6037232,-58.3815931,40,75,1000,0
1,10,25,0,1500,7,7,15,5,4,500,1,75,0,6,0,0,0,0,0,1,0,1,40.2737002,-76.8844179,0,20,500,0
31,26,11,6,125000,4,5,25,1,1,5750,0,149,0,10,0,0,0,0,0,1,0,3,27.3364347,-82.5306527,0,1,0,0
5,8,25,0,4000,8,9,30,1,2,639,0,69,13,8,6,0,175.3333333333,352.6666666667,2.6666666667,0,1,3,55.54355,13.95484,3,2,0,897
4,11,77,0,2500,11,12,49,2,24,2,24,2,24,7,0,0,0,0,0,0,0,1,51.214321,-0.798802,6,48,48,48
3,9,17,6,5000,8,10,60,4,3,1199,1,59,5,10,0,0,102,754,5,0,0,3,48.1458923,17.1071373,8,12,1199,295
0,18,13,1,100000,7,9,60,10,3,10000,0,375,0,8,0,0,787.1,61128.85,4.11675553,1,1,3,0,0,0,30,0,0
2,6,5,7,20000,10,12,47,25,1,1000,0,85,0,4,0,0,0,0,0,1,0,3,0,0,0,25,0,0
0,5,4,5,2000,8,8,12,25,0,1500,0,375,0,4,0,0,0,0,0,0,0,2,51.5112139,-0.1198244,6,0,0,0
0,9,48,4,5000,5,7,60,2,10,2,10,2,10,12,585,2,28.6666666667,42,0.8333333333,0,0,3,51.5112139,-0.1198244,6,20,20,20
2,19,50,12,12000,10,12,60,5,0,75,2,30,0,5,62,0,0,0,0,0,1,3,-33.8674869,151.2069902,10,0,150,0
2,10,29,1,1000,4,5,32,5,3,1000,0,75,0,8,0,0,0,0,0,1,0,1,33.4255104,-111.9400054,0,15,0,0
6,10,25,7,150000,6,8,51,1,2,1400,0,89,3,9,0,0,0,0,0,1,1,3,47.6062095,-122.3320708,0,2,0,267
5,9,30,3,2000,3,5,50,1,1,300,2,75,0,8,0,0,0,0,0,1,0,2,33.4483771,-112.0740373,0,1,600,0
2,13,16,0,10000,7,10,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,39.737567,-104.9847179,0,0,0,0
1,12,18,5,79000,2,4,60,5,16,839,0,749,1,11,0,0,0,0,0,0,1,3,0,0,44,80,0,749
0,5,26,4,10000,11,12,39,1,1,750,0,57.5,0,8,0,0,0,0,0,1,0,3,32.7153292,-117.1572551,0,1,0,0
5,4,5,4,76000,5,6,31,3,2,1300,0,150,0,7,3,0,0,0,0,0,1,3,59.9138688,10.7522454,24,6,0,0
0,11,44,0,100000,11,12,45,10,1,1000,0,100,0,7,0,0,0,0,0,1,0,3,37.7749295,-122.4194155,0,10,0,0
9,7,17,7,30000,10,11,42,1,1,1250,0,175,1,11,0,0,0,0,0,1,0,3,34.0522342,-118.2436849,0,1,0,175
5,20,20,1,150000,10,11,32,10,6,1000,0,150,3,5,0,0,0,0,0,0,0,3,53.5510846,9.9936818,11,60,0,450
0,8,7,15,35000,5,6,60,10,3,59,0,24.5,0,4,531,1,0,0,0,0,0,3,32.066158,34.777819,17,30,0,0
0,1,34,0,15000,3,5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,0,0,0
4,78,49,5,8000,11,12,47,1,1,100,0,25,0,5,0,0,0,0,0,1,0,3,28.5383355,-81.3792365,0,1,0,0
0,0,41,0,1500,10,10,13,2,37,2,37,2,37,3,0,0,0,0,0,0,1,1,60.1733244,24.9410248,47,74,74,74
0,40,45,0,20000,4,5,33,0,0,0,0,0,0,0,3468,0,0,0,0,0,0,3,51.5112139,-0.1198244,6,0,0,0
0,11,22,8,12000,3,4,35,10,2,1500,0,75,0,6,1,0,0,0,0,1,0,3,42.3736158,-71.1097335,0,20,0,0
0,2,18,4,54200,11,12,30,5,1,2000,0,120,1,9,200,6,0,0,0,1,1,3,0,0,0,5,0,120
0,4,19,0,1500,3,4,30,1,2,250,3,17.5,0,8,0,0,28.9,99587.9,0.2423442,1,0,1,40.7143528,-74.0059731,0,2,750,0
0,6,15,6,10000,10,11,46,2,0,2,0,2,0,11,0,0,0,0,0,0,0,3,51.759766,-0.5678569,6,0,0,0
3,9,23,3,35000,3,4,45,15,2,10000,0,500,0,8,0,0,0,0,0,1,0,3,40.7439905,-74.0323626,0,30,0,0
7,42,4,1,10000,7,10,69,25,0,5000,0,225,0,6,0,0,0,0,0,1,0,3,44.4758825,-73.212072,0,0,0,0
5,4,7,0,1995,3,4,30,20,3,500,3,50,0,5,0,0,7.5882352941,25589.8529411765,0.1291633235,1,0,2,28.5383355,-81.3792365,0,60,1500,0
3,9,92,1,100000,4,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,48.2081743,16.3738189,4,0,0,0
0,15,17,0,120000,8,10,40,1,2,120000,0,375,0,12,0,0,0,0,0,1,0,3,40.3380949,-74.2687291,0,2,0,0
0,1,20,0,15000,6,10,120,1,3,5000,0,150,0,8,0,0,0,0,0,1,0,3,36.114646,-115.172816,0,3,0,0
8,17,29,4,50000,11,1,64,5,3,5000,0,62.5,0,12,687,4,0,0,0,1,0,3,35.7795897,-78.6381787,0,15,0,0
5,7,9,3,5555,3,4,47,9,1,6500,0,250,3,11,0,0,0,0,0,1,1,3,42.3584308,-71.0597732,0,9,0,750
6,18,21,10,20000,3,4,41,10,4,2000,0,300,0,6,0,0,0,0,0,1,0,3,38.9072309,-77.0364641,0,40,0,0
9,4,12,3,250000,1,5,120,9,0,1000,0,50,1,9,0,0,0,0,0,1,0,3,40.4406248,-79.9958864,0,0,0,50
0,3,27,0,10000,10,12,60,2,2,2,2,2,2,7,0,0,0,0,0,0,0,3,0,0,26,4,4,4
7,19,26,3,25000,3,5,73,5,1,5000,0,50,16,7,0,0,0,0,0,0,0,3,52.5200066,13.404954,11,5,0,800
0,27,75,0,1000,4,5,31,25,20,100,1,62.5,0,2,0,0,0,0,0,1,0,1,0,0,0,500,100,0
2,11,15,9,3000,4,6,60,2,4,2,4,2,4,8,0,0,0,0,0,0,1,2,48.9471605,9.1305037,11,8,8,8
1,5,16,20,10000,4,6,60,5,4,5000,0,80,0,12,2651174,67314,0,0,0,1,0,3,40.7143528,-74.0059731,0,20,0,0
0,3,29,0,33400,8,8,25,1,4,1250,0,75,0,8,0,0,0,0,0,0,0,3,45.5086699,-73.5539925,2,4,0,0
0,10,6,0,500,8,8,7,1,0,500,3,15,3,3,0,0,0,0,0,1,0,1,29.7601927,-95.3693896,0,0,1500,45
2,14,23,0,25000,3,5,37,10,3,5000,0,250,1,9,0,0,0,0,0,1,1,3,41.8781136,-87.6297982,0,30,0,250
9,2,18,26,2000,3,4,30,1,0,250,5,12.5,0,4,0,0,0,0,0,1,0,2,33.6966857,-116.2492905,0,0,1250,0
1,6,40,1,6000,8,9,30,2,14,500,2,20,9,7,125,0,0,0,0,0,1,3,49.8997541,-97.1374937,2,28,1000,180
2,5,22,3,18000,5,6,31,15,0,1000,0,42.5,0,6,0,0,0,0,0,1,0,3,38.9072309,-77.0364641,0,0,0,0
0,6,21,0,1500,8,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.653226,-79.3831843,2,0,0,0
4,21,11,4,40000,4,6,45,40,2,329,4,80,0,7,0,0,0,0,0,0,1,3,24.9157122,121.6739371,16,80,1316,0
0,17,30,0,1500,8,8,7,10,5,100,5,37.5,0,4,0,0,0,0,0,1,0,1,39.768403,-86.158068,0,50,500,0
0,4,6,0,500000,5,6,30,25,3,8000,0,950,0,10,480,25,0,0,0,1,1,3,33.6839473,-117.7946942,0,75,0,0
0,17,13,1,20000,7,9,43,5,0,10000,0,250,0,11,0,0,0,0,0,0,0,3,0,0,2,0,0,0
1,10,14,5,5000,4,5,28,10,1,1000,0,100,3,7,1311,64,0,0,0,0,0,3,52.3702157,4.8951679,5,10,0,300
4,7,18,6,25000,4,5,46,10,1,99,12,67,0,4,0,0,0,0,0,0,0,3,0,0,2,10,1188,0
0,6,18,1,25000,7,8,45,5,2,5000,0,30,0,9,0,0,0,0,0,1,0,3,40.7143528,-74.0059731,0,10,0,0
0,6,19,23,18000,11,12,39,10,1,5000,0,185,6,9,123,12,0,0,0,1,0,3,0,0,0,10,0,1110
1,30,37,2,150000,8,11,75,5,4,1000,0,100,0,9,0,0,0,0,0,1,0,3,40.7143528,-74.0059731,0,20,0,0
5,9,9,4,1500,6,7,45,5,0,500,1,62.5,0,6,0,0,0,0,0,1,1,1,47.6062095,-122.3320708,0,0,500,0
9,9,18,1,8950,1,2,24,10,2,250,1,50,2,5,0,0,0,0,0,1,0,3,38.9072309,-77.0364641,0,20,250,100
9,14,6,6,16000,11,12,45,25,0,1000,0,100,1,5,0,0,0,0,0,1,0,3,33.6189101,-117.9289469,0,0,0,100
0,8,41,0,1500,7,9,47,20,2,100,4,50,2,3,0,0,0,0,0,1,0,1,34.0522342,-118.2436849,0,40,400,100
23,18,16,23,300000,8,10,60,5,2,130000,0,375,0,14,0,0,0,0,0,0,0,3,49.261226,-123.1139268,2,10,0,0
1,12,10,7,25000,9,11,45,1,0,9999,0,119,0,13,57882,65,0,0,0,1,0,3,40.7143528,-74.0059731,0,0,0,0
4,5,25,0,25000,5,6,54,15,6,10000,0,500,0,8,0,0,0,0,0,0,0,3,57.70887,11.97456,3,90,0,0
12,26,29,8,2000,1,3,43,1,1,50,5,17.5,0,4,0,0,0,0,0,1,0,2,42.4439614,-76.5018807,0,1,250,0
0,8,21,0,25000,12,1,37,25,3,6500,0,175,0,12,0,0,0,0,0,0,0,3,43.653226,-79.3831843,2,75,0,0
0,5,9,0,5000,6,7,30,10,0,4321,0,250,1,9,0,0,0,0,0,0,0,3,37.5318933,126.9191163,49,0,0,250
5,15,33,5,1000,7,7,25,5,8,1000,0,62.5,0,6,0,0,0,0,0,1,0,1,41.8781136,-87.6297982,0,40,0,0
0,3,8,0,100000,10,12,51,10,0,1000,0,100,0,7,590,1,0,0,0,0,0,3,-33.8674869,151.2069902,10,0,0,0
1,5,15,3,120000,1,3,46,1,0,469,0,29.5,0,8,0,0,0,0,0,1,0,3,42.3584308,-71.0597732,0,0,0,0
0,21,14,1,10000,11,12,30,1,1,10000,0,75,0,9,0,0,0,0,0,1,0,3,35.2827524,-120.6596156,0,1,0,0
2,8,7,0,275000,10,12,42,10,0,1084,0,227,0,8,394,0,0,0,0,1,1,3,34.0522342,-118.2436849,0,0,0,0
8,32,40,0,10000,8,9,35,1,4,150,1,35,0,6,0,0,0,0,0,1,0,3,25.7889689,-80.2264393,0,4,150,0
4,14,27,3,50000,6,7,30,1,3,5000,0,60,3,7,0,0,0,0,0,1,0,3,37.4418834,-122.1430195,0,3,0,180
0,4,6,4,120000,10,11,40,5,0,10000,0,300,3,9,0,0,0,0,0,1,1,3,32.7801399,-96.8004511,0,0,0,900
0,14,13,3,50000,8,9,46,5,1,15000,0,200,0,10,0,0,29.1578947368,30.7894736842,0.2631578947,1,1,3,37.4418834,-122.1430195,0,5,0,0
6,31,14,5,47000,6,8,66,10,4,10000,0,190,0,12,0,0,0,0,0,1,0,3,39.2037144,-76.8610462,0,40,0,0
2,5,5,2,7000,4,5,45,5,0,500,1,100,2,5,0,0,202,527793.2,4.71938598,1,0,3,34.0522342,-118.2436849,0,0,500,200
20,21,27,0,50000,9,11,60,5,0,199,0,59.5,0,6,1179,1,0,0,0,1,0,3,29.7601927,-95.3693896,0,0,0,0
0,13,19,7,445000,10,11,37,10,6,9800,0,199,1,11,0,0,0,0,0,1,0,3,42.3584308,-71.0597732,0,60,0,199
5,7,17,27,10000,8,9,30,5,0,1000,0,65,3,7,70,0,226,242,5,1,0,3,32.7153292,-117.1572551,0,0,0,195
0,15,11,0,25000,9,10,43,10,4,9999,0,134,0,8,0,0,153,541,0,1,1,3,35.5950581,-82.5514869,0,40,0,0
1,8,12,0,50000,2,4,61,3,0,10000,0,175,0,12,0,0,0,0,0,1,0,3,39.2130418,-106.9378207,0,0,0,0
0,20,7,1,100000,9,10,30,189,0,199,0,194,0,2,0,0,0,0,0,1,0,3,36.7468422,-119.7725868,0,0,0,0
9,40,109,1,50000,2,3,30,1,9,750,0,17.5,0,4,0,0,0,0,0,1,0,3,36.114646,-115.172816,0,9,0,0
35,26,78,11,2000,6,8,50,3,5,1000,0,25,21,9,0,0,0,0,0,0,0,2,0,0,2,15,0,525
0,14,12,0,50000,5,7,45,10,1,10000,0,100,0,12,0,0,0,0,0,1,0,3,32.7153292,-117.1572551,0,10,0,0
10,56,18,7,22000,7,9,60,10,4,250,2,50,1,5,0,0,0,0,0,0,0,3,0,0,2,40,500,50
13,20,26,14,1000,5,6,60,2,1,2,1,2,1,6,0,0,0,0,0,0,1,1,48.9471605,9.1305037,11,2,2,2
4,19,58,11,20000,11,12,40,1,2,3000,0,17,0,16,0,0,0,0,0,1,0,3,26.3184123,-80.0997657,0,2,0,0
0,0,20,1,15000,3,4,40,0,0,0,0,0,0,0,41,3,129.25,4203.375,4.8611111,1,0,3,37.7749295,-122.4194155,0,0,0,0
1,30,87,0,10000,2,4,59,1,16,50,9,5,18,5,0,0,0,0,0,1,0,3,37.3541079,-121.9552356,0,16,450,90
0,11,44,0,35000,6,7,45,1,1,1250,0,35,7,9,0,0,0,0,0,1,0,3,25.7889689,-80.2264393,0,1,0,245
5,9,65,1,15000,6,8,45,1,4,500,1,50,8,9,0,0,0,0,0,1,0,3,46.2856907,-119.2844621,0,4,500,400
2,15,48,6,55000,6,7,33,1,0,2000,0,75,6,9,0,0,0,0,0,1,1,3,34.0522342,-118.2436849,0,0,0,450
2,24,38,3,50000,4,5,45,1,2,10000,0,193.5,0,10,50,0,0,0,0,1,0,3,34.0522342,-118.2436849,0,2,0,0
4,9,17,0,70000,9,10,42,3,1,5000,0,225,0,10,18,0,0,0,0,1,1,3,45.5228939,-122.989827,0,3,0,0
1,14,73,8,15000,7,8,35,1,4,1000,0,45,0,10,791,33,99,206.1071428571,3.3055555464,0,0,3,43.653226,-79.3831843,2,4,0,0
6,46,83,3,4500,7,9,68,5,0,500,0,42.5,0,8,0,0,0,0,0,0,0,1,0,0,6,0,0,0
6,4,53,3,10000,6,7,36,10,5,500,0,50,13,7,0,0,0,0,0,0,0,3,47.3686498,8.5391825,7,50,0,650
12,19,79,12,10000,6,8,45,38,29,200,2,55,0,4,0,0,654.3333333333,410528.833333333,4.4170341444,1,0,3,42.6987024,-71.1350575,0,1102,400,0
0,199,12,15,3000,6,6,20,39,0,1099,0,375,0,6,0,0,0,0,0,0,0,1,40.4478283,116.2265448,44,0,0,0
15,36,89,8,100000,3,4,57,5,7,10000,0,125,3,11,0,0,0,0,0,1,0,3,41.0814447,-81.5190053,0,35,0,375
0,28,5,0,10000,3,4,31,5,1,9990,0,799,0,9,0,0,0,0,0,0,0,3,53.126933,-1.262504,6,5,0,0
2,45,44,1,35000,8,10,48,10,3,10000,0,250,2,9,0,0,0,0,0,1,0,3,40.65,-73.95,0,30,0,500
6,20,54,5,50000,10,12,43,1,2,10000,0,99,5,9,0,0,0,0,0,1,1,3,39.7458333,-75.5466667,0,2,0,495
10,6,36,0,7000,9,10,34,2,2,7000,0,65,0,14,0,0,156.25,211.5,1.25,0,1,2,-37.814107,144.96328,10,4,0,0
11,26,8,7,25000,9,11,44,25,5,2500,1,500,0,9,148,0,820.45,210435.8,2.749273145,0,0,3,1.2800945,103.8509491,37,125,2500,0
0,3,16,0,960,5,6,20,5,3,10000,0,160,0,10,0,0,0,0,0,0,0,1,43.653226,-79.3831843,2,15,0,0
1,14,53,41,60000,2,4,60,5,2,60000,0,175,0,10,0,0,0,0,0,1,0,3,0,0,0,10,0,0
6,27,45,2,45000,11,12,30,5,0,2500,0,275,0,8,143,0,0,0,0,1,0,3,34.0522342,-118.2436849,0,0,0,0
0,17,211,0,5000,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0
5,21,79,15,80000,7,8,35,5,8,10000,0,69,1,7,0,0,0,0,0,0,1,3,41.00527,28.97696,25,40,0,69
5,16,21,1,15000,6,7,41,2,0,2,0,2,0,7,0,0,0,0,0,0,0,3,48.732084,-3.459144,26,0,0,0
2,31,30,8,150000,11,12,24,49,2,2499,0,199,3,9,0,0,0,0,0,1,0,3,37.7749295,-122.4194155,0,98,0,597
0,10,17,0,40000,5,6,47,25,0,100,10,62.5,0,2,0,0,368,710499.05,4.574223575,0,0,3,43.653226,-79.3831843,2,0,1000,0
1,6,22,0,100000,10,11,45,25,3,1001,2,100,3,6,0,0,0,0,0,1,0,3,37.4538274,-122.1821871,0,75,2002,300
7,23,24,5,10000,10,12,45,10,2,2500,0,150,0,10,132,7,0,0,0,0,0,3,45.9635895,-66.6431151,2,20,0,0
45,17,30,21,3500,4,7,90,45,5,925,1,135,15,7,0,0,0,0,0,0,0,1,49.8997541,-97.1374937,2,225,925,2025
0,13,65,0,70000,6,7,30,25,35,10000,0,115,0,12,0,0,0,0,0,1,1,3,37.3229978,-122.0321823,0,875,0,0
0,9,20,2,250000,5,6,25,5,10,2500,1,164,0,6,165,0,0,0,0,1,1,3,41.8781136,-87.6297982,0,50,2500,0
3,22,30,1,195000,10,1,103,10,1,10000,0,200,0,10,0,0,145,38,0,1,0,3,37.7749295,-122.4194155,0,10,0,0
2,24,37,6,70000,12,1,47,24,1,2999,0,319,0,8,0,0,164.7142857143,9500.8571428572,4.1153538143,1,0,3,26.1224386,-80.1373174,0,24,0,0
0,3,33,1,1000000,7,9,62,1,0,10000,0,250,2,15,0,0,0,0,0,1,0,3,37.3860517,-122.0838511,0,0,0,500
16,7,43,0,5000,10,10,20,25,1,500,2,87.5,0,6,353,16,0,0,0,0,0,2,0,0,48,25,1000,0
30,38,37,10,20000,10,12,65,5,2,1000,0,100,2,7,0,0,0,0,0,0,0,3,0,0,2,10,0,200
0,6,108,3,25000,8,9,45,10,10,5000,0,95,0,10,0,0,0,0,0,1,0,3,38.6270025,-90.1994042,0,100,0,0
1,16,30,4,25000,10,11,25,1,2,10000,0,300,5,13,0,0,0,0,0,1,0,3,0,0,0,2,0,1500
26,23,52,5,50000,8,10,60,1,2,1000,1,99,0,13,0,0,530,475,5,1,0,3,37.4852152,-122.2363548,0,2,1000,0
3,9,37,0,65000,12,1,30,20,2,312,2,91,0,10,0,0,0,0,0,1,0,3,37.2358078,-121.9623751,0,40,624,0
6,34,51,6,30000,3,5,60,5,2,10000,0,100,6,11,0,0,0,0,0,1,0,3,32.7153292,-117.1572551,0,10,0,600
21,55,97,22,20000,11,1,60,1,13,10455,0,70,1,9,0,0,0,0,0,1,0,3,40.7143528,-74.0059731,0,13,0,70
5,325,363,5,2000000,9,11,60,1,301,9999,0,49,2,9,0,0,0,0,0,1,0,3,37.3541079,-121.9552356,0,301,0,98
